Target;Target_Namespace;Target_Type;Target_Method;Job_Id;Job_AnalyzeLaunchVariance;Job_EvaluateOverhead;Job_MaxAbsoluteError;Job_MaxRelativeError;Job_MinInvokeCount;Job_MinIterationTime;Job_RemoveOutliers;Job_Affinity;Job_Jit;Job_Platform;Job_Runtime;Job_AllowVeryLargeObjects;Job_Concurrent;Job_CpuGroups;Job_Force;Job_HeapAffinitizeMask;Job_HeapCount;Job_NoAffinitize;Job_RetainVm;Job_Server;Job_Arguments;Job_BuildConfiguration;Job_Clock;Job_EngineFactory;Job_EnvironmentVariables;Job_Toolchain;Job_IsBaseline;Job_InvocationCount;Job_IterationTime;Job_LaunchCount;Job_RunStrategy;Job_TargetCount;Job_UnrollFactor;Job_WarmupCount;Job_Display;Params;Measurement_LaunchIndex;Measurement_IterationMode;Measurement_IterationIndex;Measurement_Nanoseconds;Measurement_Operations;Measurement_Value
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;MainTarget;23;505413011.28;8192;61695.92
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;MainTarget;24;533538352.02;8192;65129.19
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;MainTarget;25;522087281.37;8192;63731.36
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;MainTarget;26;505127108.31;8192;61661.02
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;MainTarget;27;513747228.95;8192;62713.28
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;MainTarget;28;542073139.38;8192;66171.04
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;MainTarget;29;667633047.9;8192;81498.17
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;MainTarget;30;569024965.09;8192;69461.06
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;MainTarget;31;533886613.94;8192;65171.71
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;MainTarget;32;516030441.37;8192;62992
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;MainTarget;33;500462951.31;8192;61091.67
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;MainTarget;34;524238847.14;8192;63994
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;MainTarget;35;542031202.08;8192;66165.92
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;MainTarget;36;517620776.69;8192;63186.13
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;MainTarget;37;559480765.18;8192;68295.99
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;MainTarget;38;554126283.78;8192;67642.37
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;MainTarget;39;573465942.72;8192;70003.17
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;MainTarget;40;555632744.5;8192;67826.26
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;MainTarget;41;572964153.82;8192;69941.91
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;MainTarget;42;571851903.72;8192;69806.14
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;MainTarget;43;558966942.1;8192;68233.27
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;MainTarget;44;548573056.05;8192;66964.48
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;MainTarget;45;524140020.98;8192;63981.94
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;MainTarget;46;513506180.65;8192;62683.86
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;MainTarget;47;516572344.21;8192;63058.15
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;MainTarget;48;511084392.8;8192;62388.23
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;MainTarget;49;536093245.21;8192;65441.07
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;MainTarget;50;534649508.11;8192;65264.83
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;MainTarget;51;508899277.18;8192;62121.49
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;MainTarget;52;515620914.53;8192;62942.01
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;MainTarget;53;504103473.54;8192;61536.07
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;MainTarget;54;528159437.59;8192;64472.59
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;MainTarget;55;524651656.03;8192;64044.39
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;1;504949239.46;8192;61639.31
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;2;558755158.74;8192;68207.42
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;3;546204966.18;8192;66675.41
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;4;539616798.84;8192;65871.19
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;5;507604052.82;8192;61963.39
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;6;487240759.12;8192;59477.63
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;7;505450299.01;8192;61700.48
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;8;510645054.01;8192;62334.6
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;9;494841256.38;8192;60405.43
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;10;530486501.84;8192;64756.65
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;11;534816619.13;8192;65285.23
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;12;500433139.36;8192;61088.03
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;13;518081448.8;8192;63242.36
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;14;524976305.43;8192;64084.02
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;15;533312346.45;8192;65101.6
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;16;511536677.45;8192;62443.44
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;17;519879647.25;8192;63461.87
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;18;563312466.79;8192;68763.73
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;19;537938212.87;8192;65666.29
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;20;552785475.4;8192;67478.7
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;21;544144933.12;8192;66423.94
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;22;511070991.1;8192;62386.6
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;23;505361319;8192;61689.61
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;24;533486659.75;8192;65122.88
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;25;522035589.09;8192;63725.05
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;26;505075416.03;8192;61654.71
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;27;513695536.67;8192;62706.97
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;28;542021447.1;8192;66164.73
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;29;568973272.81;8192;69454.75
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;30;533834921.66;8192;65165.4
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;31;515978749.09;8192;62985.69
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;32;500411259.03;8192;61085.36
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;33;524187154.86;8192;63987.69
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;34;541979509.8;8192;66159.61
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;35;517569084.41;8192;63179.82
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;36;559429072.9;8192;68289.68
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;37;554074591.5;8192;67636.06
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;38;573414250.44;8192;69996.86
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;39;555581052.22;8192;67819.95
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;40;572912461.54;8192;69935.6
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;41;571800211.44;8192;69799.83
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;42;558915249.82;8192;68226.96
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;43;548521363.77;8192;66958.17
Md5VsSha256.Sha256;Core21;Md5VsSha256;Sha256;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Core(Runtime=Core);N=10000;1;Result;44;524088328.7;8192;63975.63
